channel,bf_matrix,p_allocation,rate
"{""real"": [[0.9987512826919556, 0.7849306464195251, 0.9922618269920349, -1.0590490102767944], [-1.9017696380615234, -0.39464497566223145, -0.7671626210212708, -0.753839910030365], [0.11464822292327881, 1.223914384841919, 1.1930053234100342, 0.9596754312515259], [-0.6365247964859009, 0.5887713432312012, 0.14462566375732422, -0.8822406530380249]], ""imag"": [[-0.8978656530380249, 0.86213618516922, -0.7255803346633911, -0.6142391562461853], [-0.29945293068885803, 0.5564438700675964, -1.152341365814209, 0.32309314608573914], [1.0127007961273193, -0.27132168412208557, 0.37137681245803833, 1.1141126155853271], [-0.3976456820964813, 0.41656115651130676, -0.03651861846446991, -0.9625579714775085]]}","{""real"": [[-0.6849761605262756, 0.14666855335235596, 0.5761746168136597, 0.4210922122001648], [0.0718710869550705, 0.6567161679267883, 0.07739420980215073, -0.2177247405052185], [-0.43830493092536926, 0.4885765314102173, -0.5396209359169006, -0.14479339122772217], [-0.4132348597049713, -0.4068378806114197, -0.47721531987190247, 0.12247581034898758]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.1169828325510025, -0.2835492193698883, 0.33566954731941223, -0.550822377204895], [0.10310970991849899, -0.13002368807792664, -0.17128536105155945, 0.4473803639411926], [-0.37209030985832214, -0.21373280882835388, -0.03308800235390663, -0.48554855585098267]]}","{""real"": [[1.399999976158142, 0.0, 0.0, 0.0], [0.0, 1.311744213104248, 0.0, 0.0], [0.0, 0.0, 0.8650521636009216, 0.0], [0.0, 0.0, 0.0, 0.42237019538879395]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.237675666809082
"{""real"": [[-0.440687358379364, -1.087175965309143, 1.0828908681869507, -0.7755171656608582], [1.8927865028381348, -1.2233637571334839, 0.4957001805305481, -1.4548563957214355], [1.067225456237793, 0.5016169548034668, 0.3312053382396698, -2.19547438621521], [0.9355457425117493, -0.2987350523471832, 0.5406339764595032, 0.69179767370224]], ""imag"": [[-1.0350959300994873, -0.14331690967082977, 0.404336541891098, -0.6444807648658752], [-0.2741459906101227, 0.5216687321662903, 1.280012607574463, 0.9927048087120056], [-1.6683393716812134, -1.5215702056884766, 0.42135193943977356, -0.1733674705028534], [-1.2440061569213867, -0.49036160111427307, 1.8496947288513184, 0.8804551959037781]]}","{""real"": [[0.6615530848503113, -0.4162082076072693, -0.3315710723400116, 0.5283735990524292], [0.033157829195261, -0.21020284295082092, -0.25117257237434387, -0.364714115858078], [-0.2032032012939453, 0.048912931233644485, -0.33265551924705505, 0.0841994658112526], [-0.45632675290107727, -0.6926588416099548, 0.3756243884563446, 0.26144421100616455]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.3036915063858032, 0.31689199805259705, 0.6891064047813416, 0.30181822180747986], [-0.44590890407562256, 0.3563511371612549, -0.3034229874610901, 0.6485986709594727], [0.14373254776000977, 0.27020320296287537, -0.09102842211723328, -0.0242410097271204]]}","{""real"": [[1.409999966621399, 0.0, 0.0, 0.0], [0.0, 1.3387094736099243, 0.0, 0.0], [0.0, 0.0, 1.2539862394332886, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.398050308227539
"{""real"": [[0.9538269639015198, -1.2111961841583252, 1.4429817199707031, -0.35555166006088257], [-0.06246931850910187, 0.23859094083309174, 2.605001926422119, -0.5253828167915344], [0.49728167057037354, 0.5512352585792542, -2.5715432167053223, 1.0050119161605835], [-0.6793744564056396, 1.5389152765274048, -0.7349384427070618, -0.467218816280365]], ""imag"": [[0.9641544222831726, -1.6608760356903076, 1.381677508354187, 0.06888393312692642], [-0.9176332950592041, 0.2436746507883072, -0.5568430423736572, -1.276973843574524], [0.3683544993400574, -1.3684457540512085, -0.7854933142662048, -0.5159378051757812], [-1.0048598051071167, -1.016038179397583, -0.38218533992767334, -2.1500236988067627]]}","{""real"": [[-0.20749683678150177, 0.40364158153533936, -0.5491395592689514, -0.7017579674720764], [0.4850051999092102, 0.012222791090607643, 0.33529552817344666, -0.39875203371047974], [-0.6877545714378357, -0.23450051248073578, -0.039843324571847916, 0.09965299069881439], [0.10954020172357559, 0.7454566359519958, -0.1874598264694214, 0.5430784225463867]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.11101895570755005, -0.3945840895175934, -0.5452685952186584, 0.1668979674577713], [0.46505415439605713, -0.23803184926509857, -0.42874208092689514, 0.061078689992427826], [0.09005081653594971, -0.1177806705236435, -0.2610677480697632, 0.10991854965686798]]}","{""real"": [[1.399999976158142, 0.0, 0.0, 0.0], [0.0, 1.361797571182251, 0.0, 0.0], [0.0, 0.0, 1.2311570644378662, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",12.086828231811523
"{""real"": [[0.08500810712575912, -0.3155667781829834, 0.770094633102417, -0.2201949954032898], [-0.5485957860946655, 0.799356997013092, 1.7094841003417969, 0.3252575099468231], [0.8409227728843689, 0.4145265221595764, -0.3159887194633484, -0.1850796639919281], [-0.33596107363700867, -1.379661202430725, 1.044885277748108, -0.3531818091869354]], ""imag"": [[0.08498796820640564, -0.2521818280220032, -0.7084445357322693, 0.47162631154060364], [-0.2978813648223877, 0.8933889269828796, -0.38404902815818787, 2.2962610721588135], [1.3968186378479004, -1.196579098701477, -2.2670931816101074, 2.349337339401245], [0.6747464537620544, -0.8164249062538147, 0.491167277097702, 0.2274436354637146]]}","{""real"": [[-0.29522398114204407, -0.43716973066329956, -0.30310195684432983, 0.7936341166496277], [0.06652869284152985, 0.707258403301239, -0.2881913483142853, 0.3042730391025543], [0.5914565324783325, 0.09070758521556854, 0.4316467344760895, 0.43483471870422363], [-0.6410022974014282, 0.2744804322719574, 0.49808311462402344, 0.10297597944736481]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.21474841237068176, 0.05368516966700554, 0.500851035118103, 0.14097119867801666], [-0.3171788454055786, 0.17676138877868652, -0.33552175760269165, -0.14876043796539307], [0.03151199221611023, 0.43700629472732544, -0.16505493223667145, 0.1894078105688095]]}","{""real"": [[1.440000057220459, 0.0, 0.0, 0.0], [0.0, 1.3438531160354614, 0.0, 0.0], [0.0, 0.0, 1.2137019634246826, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.747353553771973
"{""real"": [[0.7771369218826294, 0.5912545919418335, 1.088249683380127, -0.07341586798429489], [1.0297209024429321, -0.6653260588645935, -1.1096571683883667, 0.5904151201248169], [3.088015556335449, -0.43894121050834656, -0.41083216667175293, 1.5535187721252441], [-2.4033613204956055, -0.7944700717926025, -0.4509070813655853, -0.613619863986969]], ""imag"": [[-0.6738868951797485, 1.9145753383636475, -0.3821348547935486, 0.6771141886711121], [-1.454995036125183, -2.229526996612549, 1.7990365028381348, 0.9020923376083374], [-0.4630450904369354, 0.8666754961013794, -0.7796358466148376, -1.717651128768921], [-1.6069875955581665, 0.6551581621170044, 0.7477314472198486, 0.23825706541538239]]}","{""real"": [[-0.8852291703224182, -0.171781986951828, 0.41342654824256897, 0.1262480914592743], [-0.12530940771102905, 0.7778612971305847, -0.03397302329540253, 0.2910168170928955], [0.20307235419750214, -0.33209875226020813, 0.07508202642202377, 0.7261586785316467], [-0.22796392440795898, -0.3706759214401245, -0.5731301307678223, -0.22597302496433258]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.105532206594944, 0.11433214694261551, -0.306328684091568, 0.4187338650226593], [-0.2473229616880417, 0.31030192971229553, -0.33547893166542053, -0.21336892247200012], [-0.18749646842479706, -0.0915047898888588, -0.5361209511756897, 0.3164430260658264]]}","{""real"": [[1.2400000095367432, 0.0, 0.0, 0.0], [0.0, 1.215097188949585, 0.0, 0.0], [0.0, 0.0, 1.0326316356658936, 0.0], [0.0, 0.0, 0.0, 0.5192752480506897]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",12.61071491241455
"{""real"": [[-0.5421029925346375, 0.9825835227966309, -0.2930513620376587, 0.9004677534103394], [0.1452416032552719, 0.7519444227218628, -1.4008457660675049, 0.9543491005897522], [0.37981268763542175, 1.2100416421890259, 0.8482288718223572, 1.2567943334579468], [1.5068514347076416, -0.24874915182590485, -1.2114053964614868, 0.18112872540950775]], ""imag"": [[1.2319873571395874, 0.15855617821216583, -0.011599634774029255, 0.45014357566833496], [-0.147131085395813, -0.4436212480068207, 0.9834391474723816, -0.9360013008117676], [0.6905311942100525, 0.5183128118515015, 0.796718180179596, 0.5796268582344055], [-1.0732961893081665, 1.5687165260314941, -0.14731678366661072, -0.3130575120449066]]}","{""real"": [[-0.18706907331943512, -0.7163835167884827, 0.5160242319107056, -0.4307191073894501], [0.7246331572532654, -0.006857669912278652, -0.06048355624079704, -0.37577804923057556], [-0.11297222971916199, 0.33423537015914917, 0.5860147476196289, 0.19523344933986664], [0.40704405307769775, -0.41322019696235657, -0.027796760201454163, 0.4771901071071625]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.0034420581068843603, -0.07190034538507462, -0.4200659990310669, -0.3851695954799652], [-0.5082316994667053, -0.19611018896102905, -0.4438544511795044, 0.01514881756156683], [0.0561545304954052, -0.4008175730705261, -0.11141263693571091, 0.508783221244812]]}","{""real"": [[1.409999966621399, 0.0, 0.0, 0.0], [0.0, 1.3982200622558594, 0.0, 0.0], [0.0, 0.0, 1.1976523399353027, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.98963737487793
"{""real"": [[0.24455758929252625, -0.9310064911842346, -0.05003020539879799, -0.6781638860702515], [1.2142277956008911, -1.5294073820114136, -0.17714950442314148, -0.46719419956207275], [-0.6908428072929382, 1.4600557088851929, 0.7705003619194031, -0.6595771908760071], [0.01693003997206688, -1.7407501935958862, -1.1507993936538696, -0.4937019348144531]], ""imag"": [[-0.4363614320755005, -0.19118422269821167, 2.340073823928833, -0.41299790143966675], [0.19133490324020386, -0.27039211988449097, -0.9080756306648254, -0.3734222948551178], [1.3095041513442993, 0.15975110232830048, -0.25763699412345886, 0.34972843527793884], [1.9236356019973755, -0.16576190292835236, -1.9476343393325806, -0.20660503208637238]]}","{""real"": [[-0.5194574594497681, -0.21686874330043793, -0.7459961771965027, 0.3558390140533447], [0.40450745820999146, -0.4705922305583954, -0.013719706796109676, 0.27493563294410706], [0.7221986055374146, 0.28816986083984375, -0.5016660690307617, 0.1781863421201706], [0.05374421179294586, -0.3224528133869171, 0.019063804298639297, -0.07809881120920181]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.19500571489334106, -0.6756173372268677, -0.03848850727081299, -0.20777766406536102], [0.05943116918206215, 0.28992733359336853, -0.056180380284786224, 0.14567768573760986], [-0.02278047613799572, -0.06306079030036926, 0.4320088326931, 0.8339937329292297]]}","{""real"": [[1.4300000667572021, 0.0, 0.0, 0.0], [0.0, 1.3370062112808228, 0.0, 0.0], [0.0, 0.0, 1.2254307270050049, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.685982704162598
"{""real"": [[0.6099309921264648, -0.487423837184906, 1.341842770576477, -1.1874908208847046], [0.3880358338356018, -1.3801809549331665, 0.653016984462738, 1.607903242111206], [0.10331379622220993, -0.5176428556442261, -0.10979411005973816, -0.38187435269355774], [-1.0106076002120972, 0.1647150069475174, 0.12810707092285156, -0.6840222477912903]], ""imag"": [[0.09302090853452682, 0.09228762239217758, -0.8849568367004395, 0.7565267086029053], [-1.430614948272705, 0.27190178632736206, -0.2989828586578369, -0.7896587252616882], [0.761322557926178, -1.101894497871399, 1.920361042022705, 2.435159206390381], [0.8737226128578186, -0.458644300699234, -0.7004770040512085, -0.9353588819503784]]}","{""real"": [[-0.39420074224472046, 0.33804866671562195, 0.6825131177902222, 0.5143001675605774], [0.31284189224243164, -0.11670960485935211, -0.2754330039024353, 0.6820194125175476], [-0.28482353687286377, 0.1290486603975296, -0.35889580845832825, 0.17314550280570984], [-0.4485313594341278, -0.31844115257263184, -0.08385566622018814, -0.02319696545600891]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.17704302072525024, -0.20659559965133667, 0.31475645303726196, -0.41760942339897156], [0.3012878894805908, 0.7678117156028748, -0.017409024760127068, -0.2506471872329712], [0.5850747227668762, -0.34903714060783386, 0.4723342955112457, 0.051047977060079575]]}","{""real"": [[1.3600000143051147, 0.0, 0.0, 0.0], [0.0, 1.237783670425415, 0.0, 0.0], [0.0, 0.0, 0.8883030414581299, 0.0], [0.0, 0.0, 0.0, 0.4939570426940918]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.907535552978516
"{""real"": [[-0.13723422586917877, -0.20303769409656525, 0.5503475069999695, -1.0935249328613281], [-1.1459474563598633, -0.2380431443452835, 1.0469568967819214, -1.8903852701187134], [-0.5424839854240417, 0.06522560864686966, -0.7011995315551758, 1.8797160387039185], [0.10170720517635345, -0.892184853553772, 1.6779919862747192, -0.6325595378875732]], ""imag"": [[0.18779028952121735, -1.0145946741104126, -0.8623247742652893, -0.025929773226380348], [-0.3237667679786682, -1.421562671661377, 0.7144306302070618, 1.4153066873550415], [-0.5747872591018677, -1.5845141410827637, 0.17303520441055298, -1.7250831127166748], [1.8251701593399048, 0.20665879547595978, -0.2750271260738373, 0.24014215171337128]]}","{""real"": [[0.38267597556114197, -0.5101988911628723, -0.2761855125427246, 0.7190116047859192], [0.12446105480194092, -0.14598436653614044, -0.20485806465148926, -0.2485191524028778], [-0.205617293715477, 0.10619761794805527, -0.30055564641952515, 0.06934188306331635], [0.6174720525741577, 0.5522836446762085, 0.0819440633058548, 0.09473348408937454]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.3340316712856293, 0.5420839190483093, -0.5825260877609253, 0.33867505192756653], [0.41381385922431946, -0.09441535919904709, -0.6264866590499878, -0.5278826951980591], [-0.36290401220321655, -0.3151531517505646, -0.22996582090854645, -0.11881495267152786]]}","{""real"": [[1.440000057220459, 0.0, 0.0, 0.0], [0.0, 1.3728625774383545, 0.0, 0.0], [0.0, 0.0, 1.1965856552124023, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.877643585205078
"{""real"": [[-1.5798490047454834, 1.9489407539367676, -0.21753543615341187, 0.20600740611553192], [0.6439359188079834, -0.1619001179933548, 0.4901055097579956, 1.8158310651779175], [-0.6677500009536743, -1.1470881700515747, 0.9061596989631653, 0.04789744317531586], [-0.5657422542572021, -1.0096575021743774, -0.5085464715957642, -0.1220269724726677]], ""imag"": [[1.178439736366272, 0.9598782062530518, 0.6475483775138855, 1.7201019525527954], [0.23913922905921936, -0.7200865745544434, -0.03587861731648445, -0.8210294246673584], [0.8463073968887329, -0.39600181579589844, -0.46561411023139954, -1.056361436843872], [1.2024105787277222, 0.4621048867702484, 0.3664722144603729, 1.1780648231506348]]}","{""real"": [[0.43144091963768005, 0.7854855060577393, -0.38899311423301697, 0.2134382128715515], [-0.15402017533779144, 0.15790025889873505, 0.1283169537782669, -0.035904206335544586], [0.26119500398635864, -0.146884948015213, 0.3870691657066345, 0.7180204391479492], [0.41665512323379517, 0.048175010830163956, 0.32223770022392273, -0.43223050236701965]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.50047767162323, -0.5753183960914612, -0.5928680300712585, 0.025093864649534225], [0.08798500150442123, 0.051224883645772934, -0.062442533671855927, -0.4801689386367798], [0.5386033654212952, -0.023859329521656036, 0.47240644693374634, -0.1399536281824112]]}","{""real"": [[1.5, 0.0, 0.0, 0.0], [0.0, 1.374505877494812, 0.0, 0.0], [0.0, 0.0, 1.133256435394287, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.857110977172852
"{""real"": [[-0.6700034737586975, -0.8082825541496277, 1.0551337003707886, 0.13331502676010132], [-0.8836727142333984, 0.3403592109680176, -1.1148407459259033, -0.6083807945251465], [0.7571395039558411, -0.394009530544281, 0.6985083818435669, 0.0399155467748642], [0.824173629283905, 0.7172945737838745, 0.8747411966323853, 0.3536854386329651]], ""imag"": [[1.3051997423171997, -0.9651938080787659, -2.303927421569824, 0.5024886727333069], [1.7109086513519287, -0.8040397763252258, 0.13965648412704468, 1.4761486053466797], [0.13436850905418396, 0.02637525461614132, -0.5958784818649292, 1.806938886642456], [-0.01961788535118103, 0.5365887880325317, -1.87159264087677, 0.8739835023880005]]}","{""real"": [[0.41335365176200867, -0.617432177066803, 0.3096795082092285, -0.5933085083961487], [-0.14574357867240906, 0.2222994863986969, 0.05608389526605606, -0.30360323190689087], [-0.6246369481086731, -0.4717004597187042, -0.13478615880012512, -0.014652608893811703], [0.4966432452201843, -0.3036123216152191, -0.6659291982650757, 0.31438034772872925]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.1130189374089241, 0.1907869577407837, -0.6407917141914368, -0.6117472052574158], [0.39693978428840637, 0.4291340410709381, 0.12925651669502258, -0.10257139801979065], [-0.02715357393026352, 0.18472500145435333, -0.10955744981765747, -0.2683373689651489]]}","{""real"": [[1.3600000143051147, 0.0, 0.0, 0.0], [0.0, 1.3238105773925781, 0.0, 0.0], [0.0, 0.0, 1.1551673412322998, 0.0], [0.0, 0.0, 0.0, 0.17481458187103271]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.907849311828613
"{""real"": [[0.8700593113899231, -0.17829962074756622, 0.11550863832235336, 1.282457947731018], [-0.794091522693634, 0.24466371536254883, -1.94626784324646, -0.40961119532585144], [0.8311783075332642, -1.124011516571045, 2.406506061553955, -2.0474021434783936], [-1.3018760681152344, -0.686203122138977, -1.4496132135391235, 1.0567538738250732]], ""imag"": [[0.13444499671459198, 1.7811199426651, -1.872156023979187, -0.19707287847995758], [-0.41294410824775696, -0.7316665053367615, -2.2313153743743896, 0.6550237536430359], [0.3459765911102295, 0.22113966941833496, -1.0276700258255005, -0.943813681602478], [-0.060316912829875946, -0.40292298793792725, -0.8914463520050049, -1.0516057014465332]]}","{""real"": [[0.28608572483062744, 0.03114502690732479, 0.5086265206336975, 0.8114703893661499], [-0.1412779837846756, -0.05030524358153343, 0.41753795742988586, -0.20997251570224762], [0.8379401564598083, 0.20423105359077454, -0.14118561148643494, -0.21476182341575623], [-0.3048115372657776, 0.8723280429840088, -0.035506803542375565, 0.09623676538467407]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.14891572296619415, -0.22545477747917175, -0.6729344129562378, 0.4829464554786682], [0.2845322787761688, 0.1618839055299759, -0.2796389162540436, 0.06875075399875641], [-0.0026038915384560823, 0.3417544364929199, -0.12136192619800568, 0.06387030333280563]]}","{""real"": [[1.3999998569488525, 0.0, 0.0, 0.0], [0.0, 1.3123040199279785, 0.0, 0.0], [0.0, 0.0, 1.2850853204727173, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",12.013681411743164
"{""real"": [[-0.10402055829763412, -1.0809458494186401, -0.6068469882011414, -0.5643608570098877], [-0.2513822615146637, 0.3587401807308197, -0.11381927132606506, 0.4478726387023926], [2.298586845397949, -1.128204345703125, -0.9192190766334534, 0.9874658584594727], [-0.07151871919631958, 1.1564348936080933, 0.2578233778476715, 0.4487769305706024]], ""imag"": [[-1.80583655834198, -0.980975866317749, -0.7064855098724365, -0.15988561511039734], [-0.5008670687675476, -0.2981623709201813, 0.22758103907108307, 0.24011939764022827], [-1.1783332824707031, -1.3419708013534546, -0.36346063017845154, 0.7663683295249939], [-0.7489939332008362, -1.6092634201049805, 0.15069177746772766, 1.1647672653198242]]}","{""real"": [[0.6844184398651123, 0.6624318361282349, 0.24958086013793945, -0.17454302310943604], [0.21898655593395233, -0.21361921727657318, 0.1944197565317154, 0.32595810294151306], [0.0026629790663719177, -0.22385774552822113, 0.26378756761550903, -0.4619581401348114], [0.0773494690656662, -0.25335758924484253, 0.7532970905303955, 0.418898344039917]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.5916587710380554, -0.5863393545150757, -0.19122925400733948, -0.1787228286266327], [0.23510944843292236, 0.08730258047580719, -0.4184505045413971, 0.6548988223075867], [-0.26886826753616333, 0.2232338786125183, 0.22627626359462738, 0.11649294942617416]]}","{""real"": [[1.4799998998641968, 0.0, 0.0, 0.0], [0.0, 1.346468448638916, 0.0, 0.0], [0.0, 0.0, 1.1765044927597046, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.88484001159668
"{""real"": [[-0.9200731515884399, 1.4048057794570923, -0.006766167469322681, -0.40268266201019287], [-1.1892820596694946, -0.7489733695983887, -0.2492019087076187, 1.2649191617965698], [-0.14203022420406342, 1.16412353515625, 0.5513793230056763, -0.6338250637054443], [0.14016620814800262, 0.19105687737464905, 0.36959320306777954, 0.6246605515480042]], ""imag"": [[-0.2131814956665039, -1.0014539957046509, -2.1444194316864014, 0.060931555926799774], [-0.5625812411308289, 0.43594667315483093, -1.2472752332687378, -1.969809889793396], [-0.8802868127822876, 1.72861909866333, 0.5865001082420349, 1.8656116724014282], [0.8797231316566467, -0.22300748527050018, -1.0305229425430298, -1.2868539094924927]]}","{""real"": [[0.2974358797073364, 0.2512771487236023, -0.7382028102874756, -0.5508615374565125], [-0.17814680933952332, -0.610091507434845, -0.021377157419919968, -0.3458375632762909], [-0.16083791851997375, -0.026363907381892204, -0.45295295119285583, 0.5081267952919006], [-0.6145885586738586, 0.5485647916793823, 0.23735235631465912, -0.3996884822845459]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.3948652148246765, 0.257236123085022, -0.3453481197357178, 0.36692965030670166], [-0.5158953666687012, -0.4080643057823181, -0.2306625097990036, -0.15558773279190063], [-0.23268264532089233, -0.17419296503067017, -0.14362077414989471, -0.012630428187549114]]}","{""real"": [[1.4300000667572021, 0.0, 0.0, 0.0], [0.0, 1.376082181930542, 0.0, 0.0], [0.0, 0.0, 1.1816354990005493, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.898426055908203
"{""real"": [[0.5074283480644226, -1.661865472793579, 1.462689757347107, 0.6862114071846008], [1.4797433614730835, 0.6640899181365967, 1.649612545967102, -2.005678653717041], [-0.03285849466919899, 0.3201906681060791, 0.07146528363227844, 2.4292149543762207], [0.3812270760536194, 0.8609615564346313, 0.6358857750892639, -0.3671814203262329]], ""imag"": [[0.7325212359428406, -1.3343356847763062, -1.4870046377182007, 0.7334453463554382], [-0.5537132620811462, -1.6667803525924683, 0.9887003302574158, -0.4004437029361725], [0.14128759503364563, 0.1596979945898056, 0.5052576065063477, 2.024594783782959], [-0.12338980287313461, -1.077327847480774, 0.15844815969467163, 1.271151065826416]]}","{""real"": [[-0.1501903086900711, 0.2419031262397766, -0.9584004282951355, -0.019865017384290695], [-0.40379685163497925, -0.32101109623908997, -0.009622019715607166, -0.391922265291214], [-0.3070898652076721, 0.3529314696788788, 0.12534762918949127, 0.5720645189285278], [0.6631428003311157, 0.09044148027896881, -0.08100508153438568, -0.004241958726197481]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.3484855890274048, 0.3464415967464447, 0.15368932485580444, -0.5613555908203125], [0.3956640958786011, 0.27875688672065735, 0.017707321792840958, -0.45121634006500244], [-0.04833574593067169, 0.71271812915802, 0.1875329315662384, -0.0031785157043486834]]}","{""real"": [[1.46999990940094, 0.0, 0.0, 0.0], [0.0, 1.427971363067627, 0.0, 0.0], [0.0, 0.0, 1.0990246534347534, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.239373207092285
"{""real"": [[0.45502492785453796, 0.055370133370161057, -0.39513346552848816, 0.8295182585716248], [0.3857154846191406, 0.6944862604141235, 0.08678516000509262, 1.0587810277938843], [-1.576159119606018, -1.6151009798049927, 0.4456924796104431, -0.22762784361839294], [0.8674414753913879, 1.317552089691162, -0.4908977150917053, -0.5788878202438354]], ""imag"": [[0.13608713448047638, -1.3849964141845703, -1.0477409362792969, -0.028593402355909348], [-0.4482114017009735, 0.0156162790954113, 0.12341621518135071, -1.0559191703796387], [-0.1971098780632019, -1.2766493558883667, 0.7646287679672241, 0.2563018500804901], [-0.7268048524856567, -0.5790902376174927, -1.2415720224380493, 0.29209429025650024]]}","{""real"": [[-0.5215868949890137, 0.31658488512039185, 0.27035966515541077, -0.7447328567504883], [-0.7240752577781677, -0.28951340913772583, -0.39357247948646545, 0.24116887152194977], [-0.020561516284942627, -0.41889476776123047, -0.5252822637557983, -0.35436367988586426], [-0.045713379979133606, 0.7241308093070984, -0.572903037071228, 0.13186262547969818]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.2222566455602646, -0.11126083135604858, -0.20186516642570496, -0.27624109387397766], [-0.3872116506099701, -0.04727057367563248, 0.3550398349761963, 0.37998563051223755], [-0.04265203699469566, 0.31859779357910156, -0.03262453153729439, 0.1534639149904251]]}","{""real"": [[1.4999998807907104, 0.0, 0.0, 0.0], [0.0, 1.3289583921432495, 0.0, 0.0], [0.0, 0.0, 1.1838281154632568, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.117742538452148
